ID_Objet;Item_Weight;ID_Fat_Content;Item_Visibility;ID_Item_Type;Item_MRP;ID_Outlet_Identifier;Outlet_Establishment_Year;ID_Outlet_Size;ID_Outlet_Location_Type;ID_Outlet_Type;Item_Outlet_Sales
1525;7.5;1;0.06396817760952248;10;59.2588;8;1999;2;1;2;916.1408
173;5.985;1;0.005661669;1;186.5924;2;1987;1;3;2;2591.2936
983;6.78;2;0.06396817760952248;1;95.012;8;1999;2;1;2;2050.664
1141;6.195;1;0.07198553;14;122.2098;7;1997;4;1;2;1205.098
986;18.6;2;0.17133418;11;48.8376;2;1987;1;3;2;287.6256
792;8.63;2;0.047329385;4;174.1422;1;1998;3;3;1;517.3266
1164;11.8;2;0.170977155;4;117.0834;4;2009;2;3;3;1842.9344
447;7.075;1;0.058298384;5;145.8128;2;1987;1;3;2;1725.7536
584;8.395;1;0.039715591;14;100.1042;3;2007;3;2;2;1289.6546
588;17.85;1;0.046824729;11;153.6682;4;2009;2;3;3;1829.6184
933;12.35;2;0.311090379;1;79.2328;1;1998;3;3;1;154.4656
1417;14.6;1;0.059611153;12;238.3538;6;2002;3;2;2;2163.1842
649;11.65;2;0.075834825;14;82.9908;5;2004;4;2;2;1258.362
287;20.7;1;0.17007246199999998;4;183.8266;8;1999;2;1;2;1844.266
978;8.77;2;0.06396817760952248;7;173.6422;2;1987;1;3;2;517.3266
98;20.25;1;0.036399734;5;219.3482;6;2002;3;2;2;8323.8316
470;13.65;2;0.072912432;6;198.4426;7;1997;4;1;2;5536.7928
1462;17.7;1;0.012567811000000002;10;168.4474;6;2002;3;2;2;2358.2636
63;7.81;1;0.06783685099999999;15;246.1486;3;2007;3;2;2;5375.6692
770;11.1;1;0.06396817760952248;14;220.7482;8;1999;2;1;2;4380.964
316;18.1;1;0.022434418;7;96.2094;8;1999;2;1;2;952.094
56;8.88;1;0.086764795;8;153.8682;5;2004;4;2;2;1829.6184
1548;12.15;1;0.06396817760952248;9;39.1506;3;2007;3;2;2;1480.0734
91;9.5;1;0.085437778;8;188.4872;4;2009;2;3;3;3592.6568
402;15.25;1;0.089998959;6;215.1192;6;2002;3;2;2;2157.192
1414;12.15;1;0.06396817760952248;12;123.773;7;1997;4;1;2;3325.671
1411;16.35;1;0.016993203999999998;10;95.741;7;1997;4;1;2;965.41
755;12.85;1;0.137441201;14;157.66299999999995;8;1999;2;1;2;2659.871
642;12.5;1;0.051970788;7;103.699;1;1998;3;3;1;412.796
254;7.905;1;0.06396817760952248;6;109.1254;3;2007;3;2;2;1627.881
12;17.85;1;0.02492239;15;153.4998;4;2009;2;3;3;2922.1962
680;7.21;2;0.144924795;14;100.8332;6;2002;3;2;2;1537.9979999999994
1415;5.175;1;0.030349723;9;37.0874;5;2004;4;2;2;423.4488
1517;16.2;1;0.050625182000000005;10;193.1162;3;2007;3;2;2;2501.4106
1202;14.0;1;0.02371512;1;103.8332;2;1987;1;3;2;1743.0644
1440;8.42;1;0.112177581;9;65.9168;2;1987;1;3;2;958.752
236;9.3;1;0.04774013;1;195.0136;1;1998;3;3;1;194.4136
37;9.395;1;0.15930433300000002;15;226.172;5;2004;4;2;2;3848.324
684;17.85;2;0.020989308;11;260.7936;6;2002;3;2;2;4697.8848
55;6.13;1;0.06396817760952248;5;60.1536;2;1987;1;3;2;1102.5648
275;20.1;2;0.054816926;7;194.282;4;2009;2;3;3;1544.656
164;16.5;2;0.068511103;4;103.699;3;2007;3;2;2;1651.184
1366;5.615;1;0.12574524;9;122.473;5;2004;4;2;2;1354.9029999999998
764;7.52;2;0.044023213;1;183.095;7;1997;4;1;2;5492.85
602;13.8;2;0.024660202000000003;4;87.4172;1;1998;3;3;1;178.4344
1228;17.6;2;0.039214444;14;98.241;5;2004;4;2;2;1930.82
804;20.5;1;0.036344721;7;122.3756;3;2007;3;2;2;2544.6876
1277;11.8;1;0.008554052;9;116.9492;2;1987;1;3;2;1969.4364
1516;20.25;1;0.148302815;9;108.3938;8;1999;2;1;2;2787.0388
835;15.85;1;0.081914677;2;177.637;8;1999;2;1;2;3352.303
712;17.7;1;0.029914022;14;166.2816;2;1987;1;3;2;2516.724
1240;6.035;2;0.06577134400000001;1;185.324;5;2004;4;2;2;3728.48
1352;12.35;1;0.16394193699999998;10;117.0124;7;1997;4;1;2;1540.6612
745;14.65;2;0.099692906;14;50.9666;3;2007;3;2;2;717.7324
466;10.895;1;0.05983402400000001;7;133.5284;1;1998;3;3;1;263.6568
49;15.75;1;0.166174549;5;37.4506;6;2002;3;2;2;1062.6168
312;11.15;1;0.119930029;5;44.2744;5;2004;4;2;2;588.5672
1067;8.985;2;0.057944376;6;131.531;6;2002;3;2;2;1428.141
1228;17.6;2;0.065649353;14;94.841;1;1998;3;3;1;193.082
719;13.15;2;0.037952777;14;89.5856;7;1997;4;1;2;1494.0552
345;9.195;2;0.064113698;6;86.5566;8;1999;2;1;2;1183.7924
1282;19.6;1;0.02394662;10;106.9964;5;2004;4;2;2;1788.3388
1327;20.2;1;0.074177667;10;93.2462;2;1987;1;3;2;1018.0082
1027;7.75;2;0.083268523;6;32.9558;4;2009;2;3;3;101.8674
238;8.575;2;0.071832909;5;194.1794;5;2004;4;2;2;3316.3498
1063;20.2;2;0.06396817760952248;1;197.211;2;1987;1;3;2;3535.398
542;19.35;2;0.062625641;1;165.3184;8;1999;2;1;2;1651.184
1129;7.365;1;0.042646566;7;225.172;6;2002;3;2;2;452.744
289;7.5;1;0.06396817760952248;6;237.7906;5;2004;4;2;2;1188.453
283;8.3;1;0.03555434;7;37.4506;3;2007;3;2;2;796.9626
1150;16.75;1;0.105068444;14;156.66299999999995;6;2002;3;2;2;2816.334000000001
632;10.695;2;0.060912865;3;173.8712;4;2009;2;3;3;4570.0512
1493;5.88;1;0.02488732;10;147.5392;7;1997;4;1;2;2684.5056
915;12.6;1;0.024194731;5;36.1874;7;1997;4;1;2;423.4488
1041;10.695;2;0.01141595;14;74.0038;2;1987;1;3;2;1034.6532
1470;17.85;1;0.018023997;9;95.9094;7;1997;4;1;2;2285.0256
938;19.75;1;0.012499004;7;188.0872;4;2009;2;3;3;2458.1336
376;7.97;1;0.036045991;13;107.5596;1;1998;3;3;1;431.4384
1280;15.7;1;0.16098885;10;57.8562;6;2002;3;2;2;651.8182
1499;15.1;1;0.055793586;10;139.7496;2;1987;1;3;2;3952.1888
1259;6.63;2;0.104445322;1;167.25;4;2009;2;3;3;1830.95
1342;8.6;1;0.032687702;9;140.9154;6;2002;3;2;2;1134.5232
1451;13.0;1;0.041909345;10;255.0014;6;2002;3;2;2;5865.0322
1187;5.98;1;0.04363058;7;148.2418;8;1999;2;1;2;1618.5598
79;6.03;1;0.06396817760952248;5;175.1028;8;1999;2;1;2;1593.9252
602;13.8;2;0.014793124;4;88.5172;4;2009;2;3;3;2408.8644
1037;16.1;2;0.159728395;6;34.3558;7;1997;4;1;2;271.6464
1534;20.1;1;0.014925407;9;143.4154;2;1987;1;3;2;3545.385
1221;9.17;1;0.102893121;1;141.947;2;1987;1;3;2;4008.116
1486;10.895;1;0.020951848;9;255.3672;7;1997;4;1;2;767.0016
1095;5.325;2;0.06396817760952248;5;55.8298;5;2004;4;2;2;485.3682
298;12.85;1;0.108102606;7;233.3642;2;1987;1;3;2;3950.1914
32;15.35;1;0.073697713;15;91.912;3;2007;3;2;2;559.2719999999998
277;16.7;2;0.091437584;16;64.3168;1;1998;3;3;1;127.8336
392;13.3;1;0.009581155;14;64.95100000000001;7;1997;4;1;2;1644.526
891;6.67;2;0.12332588;14;90.2514;2;1987;1;3;2;974.0654
734;20.5;2;0.112584813;7;192.0478;8;1999;2;1;2;1549.9824
374;15.1;2;0.019930418;6;131.531;5;2004;4;2;2;2856.282
1315;17.0;1;0.126244059;10;124.6362;7;1997;4;1;2;3900.9222
500;8.42;2;0.030905215;4;227.6352;6;2002;3;2;2;2748.4224
315;15.2;2;0.104365283;7;177.1054;3;2007;3;2;2;3151.8972
1412;17.0;1;0.087387669;9;125.073;1;1998;3;3;1;369.519
332;17.6;2;0.053481818;16;47.806;3;2007;3;2;2;1071.938
595;18.0;1;0.073306615;4;155.0972;8;1999;2;1;2;3894.93
1275;14.6;1;0.043021542;10;196.9084;1;1998;3;3;1;595.2252
1204;5.8;1;0.13169655;5;89.4172;3;2007;3;2;2;2498.0816
1365;9.8;1;0.090834158;12;192.2478;4;2009;2;3;3;4068.7038
487;14.3;1;0.026321701;6;77.6302;7;1997;4;1;2;950.7624
705;11.1;1;0.176215665;1;158.8604;7;1997;4;1;2;2693.8268
266;17.0;1;0.136008489;7;171.7106;6;2002;3;2;2;1711.106
986;18.6;2;0.17174348;11;48.8376;8;1999;2;1;2;1294.3152
871;8.895;2;0.08154715;14;49.8008;3;2007;3;2;2;759.012
1026;10.3;1;0.14676789699999998;11;102.3648;4;2009;2;3;3;1557.9720000000002
446;19.25;2;0.03467086;4;141.8496;2;1987;1;3;2;2399.5432
483;12.6;1;0.09619424;14;210.8612;5;2004;4;2;2;1254.3672
521;15.3;2;0.08511049;4;215.7218;4;2009;2;3;3;1923.4962
664;18.6;1;0.077168705;14;160.6236;4;2009;2;3;3;1611.236
1398;14.5;1;0.032597778;12;163.621;1;1998;3;3;1;815.605
284;13.5;1;0.021583971;7;179.5976;4;2009;2;3;3;2173.1712
484;10.3;1;0.078903499;1;177.637;6;2002;3;2;2;4234.488
807;7.155;2;0.281509514;2;33.8874;1;1998;3;3;1;35.2874
1297;16.5;1;0.012689327;9;39.7506;4;2009;2;3;3;227.7036
482;5.59;2;0.094741514;14;63.1168;1;1998;3;3;1;191.7504
903;15.15;1;0.046496777;1;149.6708;1;1998;3;3;1;300.9416
1105;13.1;1;0.07600554799999999;5;166.1158;3;2007;3;2;2;1169.8106
714;8.06;1;0.06396817760952248;3;232.7326;4;2009;2;3;3;3696.5216
868;10.195;2;0.06396817760952248;6;139.5838;4;2009;2;3;3;4495.4816
758;10.1;1;0.053732324000000005;4;49.8008;1;1998;3;3;1;303.6048
1311;6.235;1;0.033807904;10;258.9962;1;1998;3;3;1;258.9962
845;12.5;1;0.020782036;2;198.3742;4;2009;2;3;3;2587.9646
194;11.35;2;0.06317369099999999;5;86.1856;2;1987;1;3;2;1494.0552
551;9.065;1;0.115563679;6;96.0094;6;2002;3;2;2;1713.7692
649;11.65;2;0.07627820099999999;14;85.1908;3;2007;3;2;2;671.1264
432;6.115;2;0.011419301;6;91.0488;4;2009;2;3;3;1629.8784
594;6.92;2;0.131458247;3;90.5804;4;2009;2;3;3;183.7608
565;7.035;1;0.021883368;6;263.791;8;1999;2;1;2;4996.8290000000015
1051;18.2;1;0.012607876;14;139.81799999999998;7;1997;4;1;2;1398.18
988;10.5;2;0.025041738;7;218.7508;6;2002;3;2;2;3255.762
1461;17.6;1;0.018934719;9;237.759;8;1999;2;1;2;3545.385
1178;19.75;1;0.041448824;7;116.5466;6;2002;3;2;2;2828.3184
489;16.5;1;0.028395167;14;91.7146;2;1987;1;3;2;2462.7942
397;13.15;2;0.165221717;7;172.0764;2;1987;1;3;2;4466.1864
343;7.89;1;0.036127671;5;117.4782;5;2004;4;2;2;2026.0294
464;20.5;2;0.019277945;6;82.8592;4;2009;2;3;3;1733.7432
197;16.25;1;0.05762989900000001;7;123.9046;4;2009;2;3;3;1120.5414
483;12.6;1;0.096212432;14;207.2612;7;1997;4;1;2;4390.2852
323;8.775;1;0.021647195;7;109.5228;6;2002;3;2;2;994.7052
540;7.42;2;0.021573645;13;184.6582;7;1997;4;1;2;5015.4714
16;8.67;1;0.065424208;15;145.8128;5;2004;4;2;2;2444.8176
978;8.77;2;0.046866331;7;170.5422;6;2002;3;2;2;1551.9798
998;19.35;2;0.06396817760952248;7;238.6564;2;1987;1;3;2;3575.3459999999995
185;16.25;1;0.087102593;5;96.041;2;1987;1;3;2;868.8689999999997
1393;11.5;1;0.01774202;9;129.6626;3;2007;3;2;2;1836.2764
782;11.1;1;0.010632752;4;82.5908;2;1987;1;3;2;1510.0344
482;5.59;2;0.05671761;14;62.9168;6;2002;3;2;2;1406.1696
790;6.55;1;0.024505418;2;102.9332;2;1987;1;3;2;1845.5976
530;6.85;1;0.03830192;6;261.2594;1;1998;3;3;1;1046.6376
1429;21.25;1;0.024693927;10;144.1102;8;1999;2;1;2;1749.7224
1002;12.8;2;0.190569038;2;138.7838;1;1998;3;3;1;280.9676
1110;8.31;2;0.06396817760952248;14;177.4028;7;1997;4;1;2;3896.2616
135;12.1;1;0.016826748;8;179.166;7;1997;4;1;2;3056.022
1413;20.25;1;0.06396817760952248;10;145.6418;2;1987;1;3;2;3384.2614
1150;16.75;1;0.06396817760952248;14;156.16299999999995;7;1997;4;1;2;2816.334000000001
447;7.075;1;0.058465268;5;145.3128;6;2002;3;2;2;1869.5664
692;11.1;2;0.053765212;7;163.1526;5;2004;4;2;2;1808.9786
399;6.63;2;0.01098386;14;55.4588;4;2009;2;3;3;343.5528
1244;8.935;1;0.040245222;6;54.9298;8;1999;2;1;2;1348.245
1233;7.935;1;0.017253305;5;51.435;3;2007;3;2;2;499.35
1248;7.485;1;0.069231189;14;112.1228;8;1999;2;1;2;1215.7508
498;9.5;1;0.074648119;14;253.3724;4;2009;2;3;3;755.0172
1524;18.35;1;0.030542489;9;193.1162;8;1999;2;1;2;2693.8268
1206;6.365;1;0.007359711;6;60.1536;8;1999;2;1;2;490.0288
968;11.1;1;0.059940022;7;149.1366;8;1999;2;1;2;4231.8248
1450;11.395;1;0.06396817760952248;9;149.2708;3;2007;3;2;2;2407.5328
927;9.895;2;0.048860587;6;260.2278;4;2009;2;3;3;4165.2448
1351;7.68;1;0.153419412;9;86.4224;3;2007;3;2;2;511.3344
1540;13.65;1;0.077219509;9;56.493;5;2004;4;2;2;509.337
1453;15.75;1;0.13504726;10;98.57;5;2004;4;2;2;2496.75
866;10.195;2;0.146094132;5;196.1794;8;1999;2;1;2;2926.191
1368;10.895;1;0.027157955;12;50.2666;4;2009;2;3;3;820.2656
700;17.7;2;0.016596645;7;48.3034;7;1997;4;1;2;777.6544
46;17.25;1;0.084316691;15;263.391;5;2004;4;2;2;6311.784000000002
664;18.6;1;0.07679167099999999;14;161.0236;2;1987;1;3;2;3705.8428
625;13.8;1;0.01326146;4;108.0254;5;2004;4;2;2;759.6778
692;11.1;2;0.06396817760952248;7;165.5526;4;2009;2;3;3;1973.4312
887;10.195;2;0.012528611;11;195.111;3;2007;3;2;2;3731.809
130;5.88;1;0.003597678;8;153.8998;8;1999;2;1;2;2922.1962
1426;11.15;1;0.032438645;9;163.0526;3;2007;3;2;2;2302.3364
1;11.6;1;0.041112694;15;142.0154;4;2009;2;3;3;850.8924
64;12.1;1;0.011539622;5;163.5526;7;1997;4;1;2;2302.3364
883;4.635;1;0.141686037;2;126.9994;3;2007;3;2;2;1798.9916
1318;8.51;1;0.052051256;10;142.247;6;2002;3;2;2;2004.058
134;9.6;1;0.09627919;15;167.3158;5;2004;4;2;2;1838.2738
1160;17.25;2;0.047533568;14;96.9068;3;2007;3;2;2;1458.102
1287;15.0;1;0.04499948;9;140.4838;6;2002;3;2;2;1685.8056
902;16.75;1;0.12888573;2;87.6856;7;1997;4;1;2;1494.0552
108;8.365;1;0.120256303;8;39.2506;1;1998;3;3;1;75.9012
82;18.85;1;0.137755834;8;161.8578;4;2009;2;3;3;3530.0716
211;6.615;1;0.093913607;5;198.7426;3;2007;3;2;2;1186.4556
1005;5.75;2;0.07528708099999999;5;115.3176;8;1999;2;1;2;572.5880000000002
292;10.0;1;0.100055625;14;113.3544;4;2009;2;3;3;3467.4864
395;13.1;1;0.006061565;6;188.9898;5;2004;4;2;2;4303.0654
620;10.1;2;0.053667516;7;223.0088;8;1999;2;1;2;671.1264
649;11.65;2;0.07600299099999999;14;83.4908;6;2002;3;2;2;503.3448
1149;9.3;1;0.043141572;7;90.4172;4;2009;2;3;3;1249.0408
28;19.6;1;0.024276035;5;45.3718;6;2002;3;2;2;614.5334
951;11.35;1;0.03093263;14;51.5008;4;2009;2;3;3;607.2096
1113;5.44;2;0.017096552;1;178.137;6;2002;3;2;2;3175.866
346;14.65;1;0.172357491;7;50.8692;3;2007;3;2;2;788.3072
933;12.35;2;0.185824165;1;78.5328;5;2004;4;2;2;695.0952
701;12.85;2;0.152988295;7;253.7382;3;2007;3;2;2;2271.0438
1052;17.1;1;0.06396817760952248;2;85.5566;8;1999;2;1;2;1860.2452
1232;11.6;2;0.143897558;5;240.6222;2;1987;1;3;2;2868.2664
571;7.445;1;0.037845086;1;75.5354;3;2007;3;2;2;1956.1204
90;6.135;1;0.115500999;15;161.1236;4;2009;2;3;3;644.4944
273;8.68;1;0.01478914;6;97.7384;1;1998;3;3;1;98.5384
1404;18.5;1;0.033938279;12;132.5284;5;2004;4;2;2;1318.284
487;14.3;1;0.026299797000000003;6;79.4302;2;1987;1;3;2;1743.0644
763;15.35;1;0.06396817760952248;14;88.28299999999999;7;1997;4;1;2;1797.66
1135;17.7;1;0.06396817760952248;5;182.5292;2;1987;1;3;2;2736.438
315;15.2;2;0.10377827;7;175.6054;7;1997;4;1;2;2451.4756
1060;15.25;2;0.06396817760952248;14;179.766;4;2009;2;3;3;3056.022
1219;17.6;1;0.105472205;14;165.6868;3;2007;3;2;2;3111.9492
150;7.55;2;0.030938774;7;121.0072;5;2004;4;2;2;2082.6224
773;19.7;2;0.160671255;4;254.7014;5;2004;4;2;2;3570.0196
1101;13.0;2;0.070243155;14;65.7484;2;1987;1;3;2;391.4904
1164;11.8;2;0.17054823800000002;4;113.8834;8;1999;2;1;2;1382.2008
430;20.35;1;0.06079409700000001;1;233.6616;8;1999;2;1;2;2577.9776
592;16.85;1;0.036446751;14;90.3488;8;1999;2;1;2;996.0368
103;7.63;1;0.06118814700000001;15;94.0436;6;2002;3;2;2;1134.5232
696;15.75;1;0.054884820999999986;1;195.3452;2;1987;1;3;2;1761.7068
1123;18.2;2;0.026064486;1;241.8196;7;1997;4;1;2;4097.3332
840;13.85;2;0.025936747000000003;6;164.921;8;1999;2;1;2;2609.936
466;10.895;1;0.035949725;7;132.9284;3;2007;3;2;2;3295.71
239;15.6;1;0.045168898;5;242.9854;4;2009;2;3;3;2175.1686
1339;11.3;1;0.04767798;10;181.466;2;1987;1;3;2;3775.086
1544;20.0;1;0.058812134;9;111.6544;3;2007;3;2;2;1565.9616
834;19.35;2;0.018667601;14;112.9544;3;2007;3;2;2;2908.2144
636;15.6;1;0.087646694;14;221.5798;2;1987;1;3;2;5509.495
726;10.195;2;0.045165796;7;118.4808;4;2009;2;3;3;1640.5312
805;9.5;2;0.010914988;14;183.8608;5;2004;4;2;2;2572.6512
490;10.65;2;0.085268317;14;229.7668;8;1999;2;1;2;3916.2356
1019;7.35;1;0.028571132000000006;7;40.8454;2;1987;1;3;2;587.2356
26;15.7;1;0.037383778;15;179.7634;4;2009;2;3;3;1817.634
429;15.85;1;0.043410693;16;39.4164;4;2009;2;3;3;154.4656
687;13.8;2;0.056872392;14;231.1984;7;1997;4;1;2;5097.3648
1053;9.195;2;0.051573903;1;79.8644;2;1987;1;3;2;785.6439999999999
157;9.3;1;0.016113019;5;248.8092;3;2007;3;2;2;5976.2208
480;15.1;1;0.052295514;11;242.9512;2;1987;1;3;2;4847.024
1128;19.1;1;0.097127867;7;234.4958;4;2009;2;3;3;1635.8706
725;11.6;2;0.077284566;6;172.4106;8;1999;2;1;2;4277.765
1419;7.27;1;0.046653872;9;98.6384;6;2002;3;2;2;1970.768
1438;19.35;1;0.02775746;9;62.5168;8;1999;2;1;2;1534.0032
576;9.695;1;0.06396817760952248;7;186.7898;1;1998;3;3;1;561.2694
1327;20.2;1;0.06396817760952248;10;94.1462;7;1997;4;1;2;832.9158
182;10.5;2;0.11733375;1;164.12099999999995;3;2007;3;2;2;2773.057
1179;12.5;2;0.081684728;7;92.3488;2;1987;1;3;2;1177.1344
230;17.75;1;0.030410273;5;256.0672;2;1987;1;3;2;2045.3376
1479;9.0;1;0.069938838;9;264.8884;3;2007;3;2;2;2914.8724
10;17.85;1;0.037885683;15;190.4188;8;1999;2;1;2;952.094
42;4.61;1;0.123151947;8;175.2396;4;2009;2;3;3;2093.2752
232;8.75;2;0.074565098;7;186.8556;2;1987;1;3;2;7322.4684
807;7.155;2;0.169137707;2;35.2874;3;2007;3;2;2;388.1614
1389;7.93;1;0.07107667200000001;9;44.9086;2;1987;1;3;2;802.9548
132;8.01;1;0.070234306;8;34.9532;5;2004;4;2;2;539.298
554;9.8;1;0.043663452;14;217.185;1;1998;3;3;1;432.77
109;5.0;1;0.06396817760952248;15;190.453;1;1998;3;3;1;379.506
1435;19.6;1;0.042324556;9;150.9024;1;1998;3;3;1;303.6048
1297;16.5;1;0.012657493999999998;9;36.3506;8;1999;2;1;2;872.8638
1072;12.6;1;0.048857925;2;61.0194;8;1999;2;1;2;1052.6298
477;14.1;1;0.090185027;4;140.2496;3;2007;3;2;2;2681.8424
1543;6.38;1;0.015186146;10;144.947;8;1999;2;1;2;3435.528
1035;20.25;2;0.06396817760952248;5;194.2794;8;1999;2;1;2;4291.7468
1322;12.3;1;0.052502049;10;190.853;7;1997;4;1;2;4364.319
265;15.6;1;0.172596885;7;114.8518;7;1997;4;1;2;2163.1842
268;15.0;1;0.118868155;14;229.4694;5;2004;4;2;2;5937.6044
1370;11.6;1;0.037639672;9;98.4042;8;1999;2;1;2;1388.8588
854;17.85;1;0.087963415;2;193.3794;3;2007;3;2;2;4291.7468
912;14.8;2;0.043885147;2;108.757;5;2004;4;2;2;1867.569
111;7.905;1;0.064163983;8;229.9694;8;1999;2;1;2;4567.388
646;11.8;2;0.02592132;11;101.9674;5;2004;4;2;2;1731.7458
1202;14.0;1;0.023734872;1;103.2332;7;1997;4;1;2;1845.5976
172;14.85;2;0.053921264;1;123.0072;8;1999;2;1;2;1960.1152
1380;7.39;1;0.120770963;12;143.447;4;2009;2;3;3;2290.3520000000008
268;15.0;1;0.118791698;14;229.9694;2;1987;1;3;2;4339.0186
785;19.7;1;0.041823046;6;108.0912;6;2002;3;2;2;1965.4416
550;10.8;1;0.164724567;11;98.4042;1;1998;3;3;1;99.2042
134;9.6;1;0.16118210300000002;15;165.3158;1;1998;3;3;1;334.2316
295;10.695;1;0.053296868;6;59.6904;7;1997;4;1;2;937.4464
752;21.1;2;0.161474419;7;62.9168;5;2004;4;2;2;1086.5856
22;6.135;1;0.079293753;15;111.286;4;2009;2;3;3;2263.72
314;16.2;1;0.044472637;6;43.3454;3;2007;3;2;2;922.7988
791;15.7;1;0.073816097;1;253.4724;6;2002;3;2;2;2013.3792
1203;17.2;2;0.012080016;4;164.4184;3;2007;3;2;2;2641.8944
1439;12.15;1;0.02859825;10;150.4708;7;1997;4;1;2;2257.062
421;8.63;2;0.055084019000000005;14;114.7518;1;1998;3;3;1;455.4072
462;15.0;2;0.162093059;4;182.5266;4;2009;2;3;3;1290.9862
416;8.975;2;0.052836076;4;86.6224;6;2002;3;2;2;1619.2256
411;12.15;1;0.037889224;11;64.7826;5;2004;4;2;2;904.1564
896;6.895;1;0.022587621;11;143.7812;3;2007;3;2;2;1994.7368
787;8.325;1;0.029779207;7;39.3138;5;2004;4;2;2;974.7312
6;8.785;1;0.020693619;15;153.1656;3;2007;3;2;2;1853.5872
542;19.35;2;0.062516602;1;163.9184;5;2004;4;2;2;3137.2496
221;17.5;2;0.012620221;5;144.8102;1;1998;3;3;1;291.6204
502;8.895;2;0.137618927;6;161.5236;5;2004;4;2;2;1772.3596
1223;7.71;2;0.047588695999999986;5;122.4756;7;1997;4;1;2;605.878
373;15.7;2;0.037864721;6;124.1046;7;1997;4;1;2;1120.5414
303;16.7;1;0.070551723;5;217.685;3;2007;3;2;2;2163.85
1416;20.35;1;0.021326471;10;76.1328;7;1997;4;1;2;772.328
1428;12.5;1;0.018955479;9;100.1384;3;2007;3;2;2;2167.8448
458;15.1;2;0.105666833;7;41.6796;7;1997;4;1;2;495.3552
1300;14.0;1;0.040725405;10;43.4454;1;1998;3;3;1;41.9454
108;8.365;1;0.072252888;8;39.6506;3;2007;3;2;2;834.9132
632;10.695;2;0.061008889;3;177.5712;3;2007;3;2;2;2636.568
1521;5.21;1;0.011007815;10;259.5962;5;2004;4;2;2;2848.9582
976;13.65;2;0.06396817760952248;11;37.9532;6;2002;3;2;2;575.2512
132;8.01;1;0.070247589;8;37.5532;7;1997;4;1;2;1366.2216
670;5.88;2;0.030294931;6;104.099;8;1999;2;1;2;412.796
1366;5.615;1;0.210511558;9;121.373;1;1998;3;3;1;123.173
184;19.7;1;0.0650227;4;87.0198;8;1999;2;1;2;697.7584
313;18.25;2;0.183579854;5;110.857;8;1999;2;1;2;1977.426
1235;15.35;2;0.113678422;7;189.7504;4;2009;2;3;3;2492.7552
969;10.3;1;0.027292686;7;101.2042;2;1987;1;3;2;396.8168
976;13.65;2;0.026602089;11;35.1532;7;1997;4;1;2;790.9704
307;8.615;1;0.116226984;7;95.9436;5;2004;4;2;2;2741.7644
1204;5.8;1;0.13122139300000002;5;87.8172;6;2002;3;2;2;1070.6064
283;8.3;1;0.035409328;7;36.2506;8;1999;2;1;2;834.9132
1305;16.0;1;0.06396817760952248;10;210.4902;6;2002;3;2;2;3610.6334
195;5.155;1;0.083327693;6;247.2776;8;1999;2;1;2;5944.2624
871;8.895;2;0.08125293;14;49.8008;6;2002;3;2;2;1062.6168
1217;15.1;2;0.06396817760952248;7;63.7194;4;2009;2;3;3;1362.2268
910;15.5;1;0.103422709;14;144.847;5;2004;4;2;2;1717.764
1137;6.325;1;0.125688044;6;100.9042;4;2009;2;3;3;2083.2882
1149;9.3;1;0.04295842;7;89.3172;5;2004;4;2;2;2051.9956
1263;20.6;1;0.045603215;9;149.2392;4;2009;2;3;3;4026.7584
1196;15.5;2;0.085834992;6;49.6692;7;1997;4;1;2;788.3072
1535;9.195;1;0.048050783;10;105.6622;5;2004;4;2;2;1693.7952
559;5.695;1;0.06558990599999999;6;258.2646;7;1997;4;1;2;5410.9566
922;5.94;2;0.029492018;2;188.0556;4;2009;2;3;3;938.778
710;6.36;1;0.121225455;7;45.90600000000001;3;2007;3;2;2;1118.544
1065;4.805;2;0.06396817760952248;5;123.9704;6;2002;3;2;2;2253.0672
1367;14.85;1;0.06092782400000001;10;254.8698;2;1987;1;3;2;4819.7262
1398;14.5;1;0.019459164;12;161.621;2;1987;1;3;2;2120.573
515;10.3;2;0.050070476;4;77.896;7;1997;4;1;2;1278.336
356;12.15;1;0.06227604;16;37.9532;5;2004;4;2;2;1078.596
658;11.5;1;0.046217345;14;120.3124;6;2002;3;2;2;474.0496
1283;19.1;1;0.177270016;10;174.0422;7;1997;4;1;2;1724.422
973;15.5;2;0.076059648;1;265.1568;4;2009;2;3;3;2109.2544
843;7.31;1;0.026788937;14;110.357;7;1997;4;1;2;3185.853
754;18.7;1;0.089197963;14;257.3672;2;1987;1;3;2;2045.3376
954;7.0;1;0.151279591;4;107.028;2;1987;1;3;2;2876.256
543;12.5;1;0.112203445;4;121.144;5;2004;4;2;2;1438.128
1388;9.395;1;0.039961837;12;84.0908;7;1997;4;1;2;419.454
1145;10.5;2;0.048207017000000005;5;45.9376;7;1997;4;1;2;575.2512
909;5.785;2;0.064871045;7;262.1252;1;1998;3;3;1;786.9756
985;16.7;2;0.042685217;5;120.7782;8;1999;2;1;2;1072.6038
830;5.845;2;0.105181277;6;214.4218;8;1999;2;1;2;5343.045
191;9.395;1;0.103751236;14;235.8932;7;1997;4;1;2;942.7728
485;5.94;1;0.035028853;4;179.8344;4;2009;2;3;3;1249.0408
993;6.15;1;0.046262201;1;97.8384;5;2004;4;2;2;2069.3064
430;20.35;1;0.060688248;1;234.2616;5;2004;4;2;2;4687.232
